ID,Subject,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,cheating,G1,G2,G3,G4,G3_dif,G4_dif
556394,Por,MS,F,17,U,GT3,T,4,1,health,at-home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3.0,2,2,1.0,1.0,5,0,no,8,10,9,satisfactory,9.0,satisfactory
556730,Math,GP,M,15,U,GT3,T,3,4,other,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5.0,5,1,1.0,1.0,5,0,no,14,15,15,good,15.0,good
557390,Por,GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4.0,3,3,1.0,1.0,5,0,yes,10,10,11,satisfactory,6.0,unsatisfactory
557931,Por,GP,M,16,U,LE3,T,2,1,at_home,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,4.0,4,4,3.0,5.0,5,6,yes,9,10,10,satisfactory,2.5,unsatisfactory
558286,Por,GP,M,16,U,GT3,T,4,4,teacher,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5.0,4,4,1.0,2.0,5,6,no,16,14,14,good,12.5,satisfactory
558806,Por,GP,F,17,U,GT3,T,2,2,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4.0,3,3,1.0,1.0,4,0,no,12,12,13,satisfactory,13.0,satisfactory
559544,Por,MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,yes,yes,5.0,1,3,3.0,3.0,1,0,no,10,10,10,satisfactory,10.0,satisfactory
560783,Math,GP,M,17,U,GT3,T,1,3,at_home,services,course,father,1,1,0,no,no,no,no,yes,no,yes,no,5.0,3,3,1.0,4.0,2,2,yes,10,10,10,satisfactory,4.5,unsatisfactory
560809,Math,GP,F,17,R,GT3,T,4,3,teacher,other,reputation,mother,2,3,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,4,2,1.0,1.0,4,6,yes,7,7,7,unsatisfactory,0.5,unsatisfactory
560886,Por,GP,F,19,U,LE3,A,1,1,other,other,course,other,3,2,2,no,yes,no,no,no,yes,yes,yes,5.0,3,4,1.0,1.0,4,2,yes,8,8,9,satisfactory,1.5,unsatisfactory
561630,Por,MS,F,16,U,LE3,T,1,1,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4.0,3,2,1.0,3.0,5,6,no,6,8,8,satisfactory,6.5,unsatisfactory
561998,Por,MS,F,17,R,GT3,T,2,3,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5.0,5,5,1.0,3.0,3,2,no,10,11,12,satisfactory,11.5,satisfactory
564057,Por,GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,1.0,4,2,2.0,2.0,1,0,yes,18,18,17,good,12.0,satisfactory
565994,Math,GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,3,0,no,yes,yes,no,yes,yes,yes,yes,4.0,3,3,1.0,3.0,4,0,no,7,7,8,satisfactory,8.0,satisfactory
566220,Por,GP,F,15,U,GT3,T,1,1,other,other,home,father,1,2,0,no,yes,no,yes,no,yes,yes,no,4.0,3,2,2.0,3.0,4,2,no,13,12,12,satisfactory,11.5,satisfactory
566772,Por,MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4.0,3,4,1.0,2.0,3,4,no,8,8,8,satisfactory,7.0,unsatisfactory
567143,Math,MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2.0,4,5,3.0,4.0,2,3,no,14,16,16,good,15.25,good
569359,Por,GP,M,16,U,LE3,T,4,3,health,other,home,father,1,1,0,no,no,no,yes,yes,yes,yes,no,3.0,1,3,1.0,3.0,5,6,no,12,12,12,satisfactory,10.5,satisfactory
569942,Math,GP,M,15,U,GT3,T,4,4,health,services,home,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,5.0,4,2,3.0,4.0,5,0,no,9,11,12,satisfactory,12.0,satisfactory
571654,Por,GP,M,15,U,LE3,A,4,2,health,health,other,father,2,1,0,no,no,no,no,yes,yes,no,no,5.0,5,5,3.0,4.0,5,4,no,10,9,9,satisfactory,8.0,satisfactory
571861,Math,GP,M,17,R,GT3,T,2,1,other,other,course,mother,1,1,0,no,no,no,no,no,yes,yes,no,4.0,4,2,2.0,4.0,5,0,no,8,12,12,satisfactory,12.0,satisfactory
572426,Por,MS,F,16,U,GT3,T,1,1,at_home,other,course,father,1,2,0,no,yes,no,no,no,yes,no,yes,5.0,4,3,2.0,1.0,2,0,no,13,14,15,good,15.0,good
572487,Por,GP,F,18,U,LE3,T,2,2,at-home,services,course,mother,1,2,1,no,yes,no,no,no,yes,yes,yes,5.0,3,1,1.0,1.0,5,16,yes,9,8,10,satisfactory,0.0,unsatisfactory
572595,Math,GP,M,16,U,LE3,T,1,1,services,other,course,mother,1,2,1,no,no,no,no,yes,yes,no,yes,4.0,4,4,1.0,3.0,5,0,no,14,12,12,satisfactory,11.0,satisfactory
573370,Por,GP,M,16,U,GT3,T,3,4,other,other,course,father,3,1,1,no,yes,no,yes,no,yes,yes,no,3.0,4,5,2.0,4.0,2,4,no,9,9,10,satisfactory,8.0,satisfactory
574754,Math,GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,3,0,no,yes,yes,no,yes,yes,yes,yes,5.0,4,5,2.0,3.0,5,0,no,10,10,9,satisfactory,9.0,satisfactory
575028,Math,GP,F,15,R,GT3,T,1,1,at_home,other,home,mother,2,4,1,yes,yes,yes,yes,yes,yes,yes,no,3.0,1,2,1.0,1.0,1,2,no,7,10,10,satisfactory,8.5,satisfactory
575985,Math,GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4.0,3,3,2.0,2.0,3,3,yes,9,12,11,satisfactory,5.25,unsatisfactory
576186,Math,GP,F,17,R,GT3,T,2,4,at_home,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4.0,4,3,1.0,1.0,5,7,no,12,14,14,good,12.25,satisfactory
576966,Math,GP,M,17,U,GT3,T,1,2,at_home,services,other,other,2,2,0,no,no,yes,yes,no,yes,yes,no,4.0,4,4,4.0,5.0,5,12,no,7,8,8,satisfactory,5.0,unsatisfactory
577193,Por,MS,F,18,R,GT3,T,1,1,at-home,at_home,course,mother,2,1,1,no,no,no,no,no,no,yes,yes,3.0,2,3,1.0,1.0,2,4,yes,9,11,10,satisfactory,3.0,unsatisfactory
577678,Math,GP,F,15,R,LE3,T,2,2,health,services,reputation,mother,2,2,0,yes,yes,yes,no,yes,yes,yes,no,4.0,1,3,1.0,3.0,4,2,no,8,9,8,satisfactory,7.5,unsatisfactory
577684,Math,GP,M,16,U,LE3,A,4,4,teacher,health,reputation,mother,1,2,0,no,yes,no,no,yes,yes,no,no,4.0,1,3,3.0,5.0,5,18,no,8,6,7,unsatisfactory,2.5,unsatisfactory
578641,Por,MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5.0,4,3,1.0,1.0,5,2,no,10,8,8,satisfactory,7.5,unsatisfactory
579017,Por,GP,F,18,U,GT3,A,3,2,other,services,course,other,1,3,0,no,yes,no,yes,no,yes,yes,yes,4.0,3,3,5.0,1.0,5,10,yes,12,11,11,satisfactory,3.5,unsatisfactory
579212,Math,GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,1,no,no,no,yes,yes,yes,no,yes,4.0,5,3,1.0,2.0,5,0,no,15,12,12,satisfactory,11.0,satisfactory
580395,Math,GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4.0,5,2,1.0,2.0,3,0,no,9,9,10,satisfactory,10.0,satisfactory
580962,Por,GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,2,1,1,no,no,yes,yes,yes,no,yes,yes,3.0,3,2,2.0,2.0,5,8,yes,8,8,9,satisfactory,1.0,unsatisfactory
581918,Math,MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,no,yes,yes,yes,yes,no,yes,yes,4.0,3,3,2.0,3.0,3,3,no,14,12,12,satisfactory,11.25,satisfactory
582410,Math,GP,F,17,U,LE3,T,2,2,other,other,course,father,1,1,0,no,yes,no,no,yes,yes,yes,yes,3.0,4,4,1.0,3.0,5,12,no,10,13,12,satisfactory,9.0,satisfactory
583033,Por,GP,F,19,U,GT3,T,4,4,health,other,reputation,other,2,2,0,no,yes,no,yes,yes,yes,yes,no,2.0,3,4,2.0,3.0,2,2,yes,14,13,13,satisfactory,7.5,unsatisfactory
586318,Math,GP,M,16,U,GT3,T,1,0,other,other,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,3,2,1.0,1.0,3,2,no,13,15,16,good,15.5,good
586546,Por,MS,F,16,U,LE3,T,2,1,other,services,other,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3.0,2,2,1.0,1.0,3,0,no,14,15,16,good,16.0,good
586631,Por,MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3.0,5,5,1.0,3.0,1,4,no,7,8,9,satisfactory,8.0,satisfactory
586846,Math,GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,no,no,no,no,no,no,yes,yes,5.0,4,5,5.0,5.0,1,16,no,6,8,8,satisfactory,1.0,unsatisfactory
589852,Por,GP,M,17,U,GT3,T,4,4,services,teacher,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5.0,2,3,1.0,2.0,5,4,no,13,13,14,good,13.0,satisfactory
591594,Math,GP,F,19,U,GT3,T,1,1,at_home,health,home,other,1,3,2,no,no,no,no,no,yes,yes,yes,4.0,1,2,1.0,1.0,3,14,no,15,13,13,satisfactory,7.5,unsatisfactory
592712,Por,GP,F,15,U,LE3,A,2,1,at_home,other,home,mother,2,1,0,no,yes,no,yes,yes,no,yes,yes,4.0,4,2,1.0,1.0,5,0,no,11,10,10,satisfactory,10.0,satisfactory
593032,Math,GP,F,15,U,LE3,A,3,3,other,other,other,mother,1,1,0,no,no,yes,no,yes,yes,yes,no,5.0,3,4,4.0,4.0,1,6,no,10,13,13,satisfactory,11.5,satisfactory
593827,Por,MS,F,19,U,LE3,T,2,2,other,other,home,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5.0,4,5,1.0,1.0,1,0,no,12,13,13,satisfactory,13.0,satisfactory
594676,Math,GP,M,15,U,LE3,T,4,3,teacher,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5.0,4,3,1.0,1.0,4,2,no,15,16,18,excellent,17.5,good
596069,Por,MS,F,16,U,GT3,T,3,2,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3.0,1,3,1.0,4.0,3,2,no,7,6,7,unsatisfactory,6.5,unsatisfactory
597093,Por,MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4.0,3,3,1.0,2.0,5,2,no,12,12,12,satisfactory,11.5,satisfactory
597739,Math,GP,F,16,U,GT3,T,2,2,at_home,other,home,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,3.0,1,2,1.0,1.0,5,6,no,10,13,13,satisfactory,10.5,satisfactory
600731,Por,GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4.0,2,5,3.0,4.0,1,6,yes,15,16,16,good,9.5,satisfactory
602318,Math,GP,F,19,U,GT3,T,4,4,health,other,reputation,other,2,2,0,no,yes,yes,yes,yes,yes,yes,no,2.0,3,4,2.0,3.0,2,0,no,10,9,0,unsatisfactory,0.0,unsatisfactory
603111,Por,GP,M,17,U,GT3,T,2,2,other,other,home,father,2,1,0,no,no,no,no,yes,no,yes,no,4.0,4,4,2.0,3.0,4,8,no,8,8,9,satisfactory,7.0,unsatisfactory
603359,Por,GP,F,17,U,GT3,T,1,1,at_home,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5.0,3,3,1.0,1.0,3,0,no,12,11,12,satisfactory,12.0,satisfactory
604053,Por,MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5.0,5,1,1.0,1.0,3,0,no,7,10,10,satisfactory,10.0,satisfactory
604447,Math,GP,F,18,U,LE3,T,4,3,other,other,home,other,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4.0,4,5,1.0,2.0,2,10,no,10,8,8,satisfactory,5.5,unsatisfactory
605322,Por,GP,M,18,U,LE3,A,3,4,other,other,reputation,other,1,2,0,no,no,no,yes,yes,yes,yes,yes,4.0,3,5,1.0,4.0,2,9,no,13,14,15,good,12.75,satisfactory
608229,Por,MS,F,16,R,GT3,T,1,1,other,other,home,father,4,4,0,no,yes,no,no,no,yes,yes,no,4.0,3,2,1.0,1.0,1,0,no,13,10,13,satisfactory,13.0,satisfactory
608685,Math,GP,M,15,U,LE3,T,4,2,teacher,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3.0,5,2,1.0,1.0,3,10,no,18,19,19,excellent,16.5,good
609056,Math,GP,M,19,U,GT3,T,4,4,teacher,services,reputation,other,2,1,1,no,yes,yes,no,yes,yes,yes,yes,4.0,3,4,1.0,1.0,4,38,no,8,9,8,satisfactory,0,unsatisfactory
611063,Por,MS,F,19,U,GT3,T,2,3,at_home,services,course,other,1,1,1,no,no,no,no,yes,no,yes,yes,4.0,4,4,1.0,1.0,2,0,no,9,9,10,satisfactory,9.0,satisfactory
611085,Por,GP,M,19,U,LE3,A,4,3,services,at-home,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4.0,3,1,1.0,1.0,1,4,no,11,13,14,good,13.0,satisfactory
614297,Math,GP,F,16,U,GT3,A,3,3,other,other,course,other,2,1,2,no,yes,no,yes,no,yes,yes,yes,4.0,3,2,1.0,1.0,5,0,yes,4,0,0,unsatisfactory,0,unsatisfactory
614466,Math,GP,M,16,U,GT3,T,4,4,services,teacher,other,father,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4.0,4,3,1.0,1.0,4,0,no,16,17,17,good,17.0,good
616379,Por,GP,F,17,U,GT3,T,4,4,services,teacher,home,mother,2,1,1,no,yes,no,no,yes,yes,yes,no,4.0,2,4,2.0,3.0,2,30,no,14,15,16,good,7.5,unsatisfactory
618296,Por,MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4.0,4,3,1.0,2.0,4,0,no,12,13,14,good,14.0,good
618943,Math,GP,M,16,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4.0,5,1,1.0,3.0,5,2,no,15,15,16,good,15.5,good
619126,Por,GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,0,no,no,no,no,yes,yes,yes,no,4.0,5,5,2.0,5.0,5,0,yes,12,11,11,satisfactory,6.0,unsatisfactory
619769,Por,MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2,0,yes,no,yes,no,yes,yes,no,no,5.0,1,3,1.0,1.0,5,0,yes,11,9,11,satisfactory,6.0,unsatisfactory
621249,Math,GP,M,16,U,GT3,T,4,3,health,services,reputation,mother,1,4,0,no,no,no,yes,yes,yes,yes,no,4.0,2,2,1.0,1.0,2,4,no,19,19,20,excellent,19.0,excellent
621269,Math,GP,M,15,U,LE3,A,4,2,health,health,other,father,2,1,1,no,no,no,no,yes,yes,no,no,5.0,5,5,3.0,4.0,5,6,no,11,11,10,satisfactory,7.5,unsatisfactory
621927,Por,GP,M,16,U,GT3,T,3,3,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4.0,2,3,1.0,2.0,3,0,no,11,12,13,satisfactory,13.0,satisfactory
624719,Por,GP,M,18,R,LE3,T,3,2,services,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,1.0,4,2,1.0,1.0,4,0,no,14,15,15,good,15.0,good
624907,Math,MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4.0,3,2,1.0,3.0,5,0,no,6,5,0,unsatisfactory,0,unsatisfactory
625551,Por,GP,F,18,U,LE3,T,4,3,other,other,home,other,2,2,0,no,yes,no,no,yes,yes,yes,yes,4.0,4,5,1.0,2.0,2,0,no,13,14,14,good,14.0,good
626240,Math,GP,F,16,U,GT3,T,4,4,other,other,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5.0,3,4,1.0,2.0,1,6,no,11,14,14,good,12.5,satisfactory
627220,Math,GP,F,15,U,GT3,T,4,2,health,services,home,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,3.0,2,2,1.0,1.0,5,2,no,15,14,15,good,14.5,good
629672,Por,MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,no,yes,no,no,no,yes,no,no,4.0,2,1,1.0,1.0,2,2,no,7,9,8,satisfactory,7.5,unsatisfactory
629858,Por,GP,F,15,R,GT3,T,3,4,services,health,course,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4.0,3,2,1.0,1.0,5,2,yes,11,12,12,satisfactory,6.5,unsatisfactory
630401,Math,GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,no,no,yes,no,yes,yes,yes,no,4.0,1,1,2.0,2.0,5,0,no,11,11,10,satisfactory,10.0,satisfactory
630660,Por,GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4.0,3,2,1.0,1.0,3,2,no,10,10,11,satisfactory,10.5,satisfactory
631104,Por,GP,M,16,U,GT3,T,o,2,other,other,other,mother,1,1,0,no,no,no,no,no,yes,yes,no,4.0,3,2,2.0,4.0,5,0,no,11,12,11,satisfactory,11.0,satisfactory
631990,Por,MS,F,17,R,GT3,T,1,1,at_home,at-home,course,father,2,1,0,no,yes,no,yes,yes,no,yes,yes,3.0,5,5,2.0,2.0,4,3,no,10,11,10,satisfactory,9.25,satisfactory
632012,Math,MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,no,yes,yes,yes,no,yes,yes,no,4.0,5,4,2.0,3.0,1,17,no,10,10,10,satisfactory,5.75,unsatisfactory
632599,Por,MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4.0,3,3,1.0,2.0,4,0,no,17,18,18,excellent,18.0,excellent
632699,Math,GP,M,17,U,LE3,T,4,3,health,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,2.0,5,5,1.0,4.0,5,14,no,12,12,12,satisfactory,8.5,satisfactory
632895,Math,GP,M,17,U,LE3,T,2,2,other,other,home,father,1,2,0,no,no,yes,yes,no,yes,yes,yes,4.0,4,2,5.0,5.0,4,4,yes,14,13,13,satisfactory,7.0,unsatisfactory
633235,Por,MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4.0,5,5,1.0,2.0,3,2,no,11,10,11,satisfactory,10.5,satisfactory
633652,Por,GP,F,17,U,LE3,T,2,2,services,services,course,father,1,4,0,no,no,no,yes,yes,yes,yes,yes,3.0,4,1,1.0,1.0,2,2,no,10,11,12,satisfactory,11.5,satisfactory
633683,Math,GP,M,15,U,LE3,A,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5.0,5,3,1.0,1.0,4,6,no,18,19,19,excellent,17.5,good
634060,Por,GP,M,15,U,LE3,T,4,4,teacher,other,home,other,1,1,0,no,yes,no,no,no,yes,yes,yes,5.0,4,3,2.0,4.0,5,8,no,10,11,11,satisfactory,9.0,satisfactory
634080,Por,GP,F,18,R,GT3,A,3,2,other,services,home,mother,2,2,0,no,no,no,no,no,no,yes,yes,4.0,1,1,1.0,1.0,5,15,no,12,9,10,satisfactory,6.25,unsatisfactory
634153,Por,GP,M,15,U,LE3,A,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5.0,5,3,1.0,1.0,4,4,no,13,14,14,good,13.0,satisfactory
634571,Por,GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,yes,yes,no,yes,yes,yes,yes,yes,4.0,3,2,4.0,5.0,3,2,yes,9,10,11,satisfactory,5.5,unsatisfactory
635152,Math,GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,3,3,1.0,1.0,3,0,yes,9,10,0,unsatisfactory,0,unsatisfactory
635426,Math,GP,F,15,U,GT3,T,3,2,health,services,home,father,1,2,3,no,yes,no,no,yes,yes,yes,no,3.0,3,2,1.0,1.0,3,0,no,6,7,0,unsatisfactory,0,unsatisfactory
635722,Math,GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,5.0,2,2,1.0,1.0,2,4,no,12,12,13,satisfactory,12.0,satisfactory
636379,Por,GP,F,15,U,GT3,T,1,2,at_home,services,course,father,1,2,0,no,no,no,no,no,yes,no,yes,2.0,3,4,2.0,4.0,1,6,no,11,11,11,satisfactory,9.5,satisfactory
637395,Math,GP,F,18,U,LE3,A,4,4,health,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4.0,2,4,1.0,1.0,4,14,no,12,10,11,satisfactory,7.5,unsatisfactory
638768,Por,GP,F,19,R,GT3,T,3,2,services,services,reputation,father,1,2,1,yes,yes,no,no,yes,no,yes,no,3.0,3,3,4.0,3.0,3,0,no,9,8,10,satisfactory,9.0,satisfactory
639670,Math,GP,F,17,U,GT3,T,2,4,at_home,health,reputation,mother,2,2,0,no,yes,yes,no,yes,yes,yes,yes,4.0,3,3,1.0,1.0,1,2,no,10,10,10,satisfactory,9.5,satisfactory
640280,Math,GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,5.0,4,4,1.0,3.0,4,7,no,10,9,9,satisfactory,7.25,unsatisfactory
640904,Por,MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1.0,3,2,1.0,2.0,4,3,no,9,8,8,satisfactory,6.25,unsatisfactory
641902,Math,GP,m,15,U,GT3,A,2,2,other,other,home,other,1,3,0,no,yes,no,no,yes,yes,yes,yes,4.0,5,2,1.0,1.0,3,0,yes,14,16,16,good,11.0,satisfactory
642333,Math,MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,2.0,3,4,1.0,1.0,1,0,yes,16,15,15,good,10.0,satisfactory
644363,Por,GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,no,no,no,no,yes,yes,yes,no,4.0,1,1,2.0,2.0,5,0,no,12,13,13,satisfactory,13.0,satisfactory
644439,Por,GP,M,17,R,GT3,T,2,2,other,services,other,mother,2,1,0,no,no,no,no,no,no,no,no,5.0,2,2,1.0,1.0,4,0,no,9,10,10,satisfactory,10.0,satisfactory
644441,Math,GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,1,no,no,no,no,no,no,yes,no,3.0,2,5,2.0,5.0,5,4,no,6,9,8,satisfactory,6.0,unsatisfactory
644941,Math,GP,F,17,R,GT3,T,2,1,at_home,services,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4.0,2,5,1.0,2.0,5,2,no,6,6,6,unsatisfactory,5.5,unsatisfactory
644985,Por,GP,F,15,R,GT3,T,2,4,services,health,course,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4.0,3,2,1.0,1.0,5,2,no,10,11,10,satisfactory,9.5,satisfactory
645128,Math,GP,F,17,U,GT3,T,2,4,services,services,reputation,futher,1,2,0,no,yes,no,yes,yes,yes,no,no,5.0,4,2,2.0,3.0,5,0,no,16,17,17,good,17.0,good
645242,Por,MS,M,15,R,GT3,T,1,1,other,other,course,mother,4,2,0,no,yes,no,yes,yes,yes,no,yes,5.0,4,5,2.0,4.0,4,8,no,7,9,9,satisfactory,7.0,unsatisfactory
645627,Por,MS,F,15,R,LE3,T,1,1,at_home,services,reputation,father,2,2,0,no,yes,no,no,yes,yes,yes,no,5.0,4,3,1.0,2.0,4,0,no,10,10,10,satisfactory,10.0,satisfactory
645641,Math,GP,M,16,U,LE3,T,4,3,services,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5.0,4,2,1.0,2.0,5,10,yes,15,15,15,good,7.5,unsatisfactory
647022,Por,GP,m,16,U,GT3,T,4,4,teacher,teacher,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,4,5,5.0,5.0,5,4,no,12,11,12,satisfactory,11.0,satisfactory
647828,Por,MS,F,17,R,GT3,T,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4.0,2,3,1.0,2.0,5,1,yes,13,14,14,good,8.75,satisfactory
648050,Por,GP,M,18,U,LE3,T,4,3,teacher,services,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4.0,2,3,1.0,2.0,1,0,yes,10,10,10,satisfactory,5.0,unsatisfactory
651325,Math,GP,F,16,U,GT3,T,4,3,health,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4.0,3,5,1.0,5.0,2,2,no,16,16,16,good,15.5,good
652687,Por,GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4.0,3,4,1.0,2.0,2,5,no,14,17,17,good,15.75,good
653094,Math,GP,F,16,U,LE3,T,4,4,health,health,other,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,5.0,4,5,1.0,1.0,4,4,no,14,15,16,good,15.0,good
654030,Por,GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,1.0,3,2,1.0,1.0,1,4,no,14,15,15,good,14.0,good
654333,Por,MS,F,18,R,GT3,T,2,2,other,other,other,mother,2,1,1,no,no,no,no,yes,no,yes,yes,5.0,5,5,1.0,1.0,3,0,no,8,6,0,unsatisfactory,0,unsatisfactory
657042,Por,GP,F,16,U,LE3,T,4,3,teacher,services,course,mother,3,2,0,no,yes,no,yes,yes,yes,yes,no,5.0,4,3,1.0,2.0,1,2,no,16,15,16,good,15.5,good
658066,Por,MS,F,20,U,GT3,T,3,3,at_home,services,other,mother,2,2,1,no,no,no,yes,yes,yes,yes,yes,3.0,3,4,2.0,4.0,3,8,no,11,9,10,satisfactory,7.0,unsatisfactory
658234,Math,MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5.0,3,4,1.0,1.0,5,0,no,10,9,9,satisfactory,9.0,satisfactory
659269,Por,GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1,1,3,no,no,no,no,yes,yes,no,no,2.0,2,2,3.0,3.0,5,14,yes,9,8,10,satisfactory,0,unsatisfactory
659582,Por,GP,F,18,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,no,no,no,yes,no,no,4.0,4,3,1.0,1.0,3,2,no,13,13,13,satisfactory,12.5,satisfactory
660139,Math,GP,F,15,U,GT3,T,2,3,other,other,other,father,2,1,0,no,yes,no,yes,yes,yes,no,no,3.0,5,1,1.0,1.0,5,0,yes,8,7,6,unsatisfactory,1.0,unsatisfactory
